file_name,file_path,duration,transcription,speaker_id
BAC009S0764W0121,./aishell/data_aishell/wav/test/S0764/BAC009S0764W0121.wav,4.2039375,甚至出现交易几乎停滞的情况,S0764
BAC009S0907W0322,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0322.wav,4.77,以后将能够与周围环境交流,S0907
BAC009S0907W0321,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0321.wav,4.6689375,现在汽车与网络的联系越来越紧密,S0907
BAC009S0907W0320,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0320.wav,3.442875,负责车辆网络安全问题,S0907
BAC009S0907W0345,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0345.wav,7.8100625,鄂美蝶继续将自己所学到的新搏击技能尽情展现,S0907
BAC009S0907W0373,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0373.wav,6.349125,昆仑决广州站在广州天河体育中心成功打响,S0907
BAC009S0907W0318,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0318.wav,5.8100625,随着越来越多车企踊跃加入车联网浪潮中,S0907
BAC009S0907W0346,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0346.wav,5.0351875,在一连串的拳腿风暴过后,S0907
BAC009S0907W0350,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0350.wav,3.410875,二零一五年四月十二,S0907
BAC009S0907W0380,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0380.wav,3.5188125,令对手无奈放弃比赛,S0907
BAC009S0907W0379,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0379.wav,4.1699375,严重影响卡尔泽塔的实现,S0907
BAC009S0907W0378,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0378.wav,3.441875,便将对手的眼部击伤,S0907
BAC009S0907W0375,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0375.wav,4.7470625,决赛一如期待般精彩绝伦,S0907
BAC009S0907W0374,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0374.wav,6.379875,多国大神级搏击王者论剑昆仑武道之巅,S0907
BAC009S0907W0275,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0275.wav,5.5810625,目前这项服务已经达到了一个里程碑,S0907
BAC009S0907W0273,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0273.wav,4.2170625,但是在欧洲受欢迎度较低,S0907
BAC009S0907W0281,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0281.wav,5.6049375,想要成功的零售商将考虑消费者的利益,S0907
BAC009S0907W0301,./aishell/data_aishell/wav/test/S0907/BAC009S0907W0301.wav,6.7889375,因此用户看到测量记录的记录要比之前少一些,S0907
